Timestamp (uS),IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ
1281115,-3.90625,4.88281,1023.92578,1326.17188,-625.0,-1020.01953,70.3125,-4.39453,1013.18359
1286392,-7.32422,-7.32422,1013.18359,1931.15234,-1124.51172,-316.89453,61.52344,-9.76562,1015.625
1291407,0.97656,0.48828,1021.48437,860.83984,-1235.35156,-26.36719,70.3125,-29.29688,1005.85937
1296414,-1.46484,-7.32422,1021.97266,1024.41406,-1129.39453,331.54297,73.24219,-10.74219,1023.92578
1301430,-2.44141,-5.37109,1023.92578,1027.83203,-1174.80469,434.57031,80.07813,-14.16016,1017.57812
1306439,4.88281,-5.37109,1025.87891,1616.21094,-982.91016,564.94141,79.58984,-5.85937,1016.11328
1311445,4.39453,9.27734,1026.85547,1444.33594,-807.12891,539.55078,67.87109,-25.87891,1010.25391
1316453,-8.78906,-2.44141,1021.48437,1206.54297,-680.66406,548.33984,86.42578,-20.01953,1017.57812
1321463,2.44141,12.69531,1018.06641,1245.60547,-459.96094,563.47656,81.05469,-13.67187,1016.11328
1326476,-18.06641,-11.23047,1017.57812,1143.06641,-195.80078,536.62109,74.70703,-31.73828,1005.85937
1331486,9.76562,-0.48828,1028.80859,999.02344,21.97266,507.8125,72.75391,-15.13672,1017.57812
1336492,-9.27734,-2.92969,1016.60156,914.55078,80.56641,454.58984,75.68359,-18.06641,1017.08984
1341493,-9.76562,1.95312,1009.27734,881.34766,-17.08984,359.86328,86.91406,-17.08984,1011.23047
1346497,1.46484,7.32422,1021.48437,877.44141,-140.625,247.55859,75.68359,-17.57813,1027.34375
1351496,-2.44141,0.0,1028.80859,880.85937,-153.80859,141.60156,78.125,-13.18359,1018.06641
1356494,-6.83594,11.71875,1022.94922,905.76172,-28.80859,49.80469,77.63672,-19.04297,1012.69531
1361495,-6.83594,9.27734,1027.34375,1091.79688,134.76562,-66.89453,64.45313,-20.50781,1019.04297
1366496,13.18359,-13.67187,1014.16016,1047.85156,110.35156,-213.37891,69.33594,-12.20703,1020.50781
1371496,3.90625,-6.34766,1019.53125,1356.44531,100.58594,-328.125,72.26563,-18.55469,1017.57812
1376496,4.39453,3.41797,1029.29688,1223.14453,-18.55469,-448.24219,63.47656,-10.74219,1008.30078
1381495,-6.83594,2.44141,1008.30078,1257.32422,-15.13672,-540.52734,74.70703,-11.23047,1008.30078
1386497,-1.46484,3.90625,1016.60156,1175.29297,34.66797,-578.61328,77.14844,-14.16016,1016.11328
1391498,1.46484,0.0,1010.25391,1139.16016,46.38672,-614.74609,73.73047,-9.27734,1012.69531
1396496,-4.88281,4.88281,1023.92578,1119.14063,99.60938,-580.07812,71.77734,-15.625,1022.94922
1401496,11.23047,14.64844,1023.4375,978.02734,-19.04297,-507.32422,72.26563,-23.4375,1006.34766
1406496,-6.34766,-2.92969,1018.55469,869.62891,36.13281,-369.14062,68.35938,-23.92578,1022.94922
1411496,-8.78906,-4.88281,1016.60156,836.42578,127.92969,-241.21094,62.01172,-4.88281,1012.69531
1416496,-9.27734,0.48828,1012.69531,736.81641,271.48437,-179.6875,72.26563,-9.27734,1016.11328
1421495,-20.01953,-10.74219,1020.01953,687.98828,224.60937,-205.07812,80.07813,-16.11328,1027.34375
1426496,-15.625,-8.30078,1016.11328,616.69922,133.78906,-233.88672,64.45313,-14.16016,1005.85937
1431496,0.97656,2.44141,1024.90234,494.14062,-169.43359,-175.78125,60.54688,-23.4375,1031.25
1436496,2.92969,-1.46484,1017.57812,287.10937,-414.0625,-143.55469,71.28906,-25.87891,1027.83203
1441495,0.97656,-3.90625,1019.04297,41.01563,-370.11719,-93.26172,82.51953,-33.20313,994.62891
1446496,13.67187,5.37109,1017.08984,146.48437,-176.26953,8.78906,75.19531,-13.18359,1025.39063
1451496,5.37109,17.57813,1016.60156,168.45703,-43.94531,94.72656,80.07813,10.74219,1036.13281
1456496,-1.46484,0.48828,1021.97266,167.48047,43.94531,186.03516,75.68359,-18.06641,999.51172
1461496,-7.8125,0.97656,1013.67187,71.77734,-6.83594,246.09375,66.40625,-22.46094,1023.92578
1466496,0.48828,-7.8125,1016.11328,142.57812,-260.25391,274.90234,69.33594,-20.99609,1016.11328
1471496,-1.95312,-11.71875,1021.97266,-42.96875,-235.83984,269.04297,58.10547,-22.94922,1012.20703
1476496,-2.44141,7.32422,1015.625,380.85937,-125.48828,283.20312,66.89453,-9.76562,1045.41016
1481498,2.92969,-6.34766,1023.4375,424.31641,-276.85547,219.72656,63.96484,-5.85937,1004.39453
1486499,-10.25391,4.88281,1014.16016,644.53125,-588.37891,143.06641,77.63672,-9.76562,1004.88281
1491505,-5.37109,5.85937,1019.53125,650.39062,-898.92578,81.54297,68.84766,-15.625,996.58203
1496512,-2.44141,2.44141,1017.08984,726.5625,-946.77734,100.09766,82.51953,3.90625,1021.48437
1501512,6.34766,17.57813,1028.32031,749.02344,-970.70312,145.01953,81.54297,-26.36719,1018.55469
1506510,1.95312,-4.88281,1017.08984,756.34766,-1017.08984,205.07812,72.75391,-20.50781,1006.34766
1511510,16.60156,-2.44141,1014.16016,622.07031,-1003.90625,245.11719,67.87109,-21.48438,1008.30078
1516511,-9.27734,2.92969,1020.01953,447.26562,-846.19141,289.55078,84.96094,-13.18359,1029.78516
1521509,4.39453,3.41797,1023.4375,318.84766,-468.75,340.82031,78.61328,-26.36719,1021.97266
1526510,-7.32422,-0.97656,1027.34375,178.22266,-83.49609,380.85937,63.96484,-20.99609,1016.60156
1531510,-18.06641,9.76562,1014.64844,83.49609,196.28906,360.35156,76.66016,-26.36719,1031.25
1536511,-9.27734,3.90625,1015.625,-23.4375,374.02344,287.10937,56.15234,-13.18359,1014.64844
1541510,-6.34766,6.34766,1013.18359,-63.47656,491.69922,136.23047,66.89453,-34.17969,1008.30078
1546510,-11.23047,-2.92969,1019.53125,-21.97266,549.80469,-24.90234,71.28906,-14.16016,1023.4375
1551511,11.71875,-2.92969,1018.55469,94.72656,438.47656,-174.80469,72.75391,-16.60156,1022.94922
1556510,5.37109,-7.32422,1022.46094,185.05859,216.30859,-243.65234,74.21875,-21.48438,1011.23047
1561510,-0.97656,-8.30078,1014.64844,217.77344,14.64844,-243.65234,74.21875,-23.92578,1021.48437
1566511,2.92969,13.18359,1022.46094,248.53516,-64.45313,-188.47656,69.33594,-19.53125,1017.08984
1571511,5.37109,-2.92969,1024.41406,352.05078,-70.80078,-85.44922,68.35938,-18.55469,999.02344
1576510,1.46484,-0.48828,1015.13672,469.72656,-124.51172,2.44141,72.75391,-16.11328,1025.87891
1581509,2.92969,-2.44141,1032.22656,581.05469,-241.21094,62.5,74.21875,-12.69531,1007.32422
1586516,2.44141,16.60156,1017.08984,630.37109,-298.33984,112.79297,62.5,-11.23047,1003.90625
1591516,-13.18359,-4.88281,1020.99609,713.86719,-326.66016,164.55078,73.73047,-17.08984,993.16406
1596516,3.41797,-8.30078,1024.90234,761.71875,-298.82812,210.9375,74.70703,-19.53125,1026.36719
1601515,2.92969,0.97656,1006.83594,811.52344,-250.97656,238.28125,63.96484,-18.55469,1020.50781
1606515,-3.90625,2.92969,1022.94922,784.66797,-215.33203,242.1875,80.56641,-15.13672,1007.8125
1611516,0.48828,-5.85937,1030.27344,840.82031,-213.37891,288.57422,62.98828,-25.39063,1017.57812
1616516,-3.90625,4.88281,1025.87891,796.38672,-229.49219,301.75781,73.73047,-15.625,1015.625
1621515,0.48828,4.88281,1020.01953,910.15625,-191.89453,327.14844,80.56641,-21.48438,1015.13672
1626516,1.46484,-5.37109,1027.34375,124.02344,-39.0625,234.375,69.33594,-12.69531,1007.8125
1631516,-13.67187,-4.39453,1026.85547,665.03906,135.74219,233.88672,83.49609,-10.74219,1012.69531
1636516,-3.41797,6.34766,1028.32031,1352.53906,-832.03125,1471.67969,53.71094,-11.71875,1011.71875
1641515,8.30078,-3.90625,1021.48437,316.40625,-605.95703,1920.89844,62.01172,-12.20703,1006.34766
1646515,1.46484,-10.25391,1028.80859,591.30859,209.96094,1999.93896,53.22266,-22.46094,1020.01953
1651516,0.97656,5.37109,1015.625,1555.66406,-901.36719,1999.93896,78.61328,-17.57813,1013.18359
1656516,6.34766,2.44141,1004.39453,228.02734,-177.24609,797.85156,74.70703,-11.71875,1023.92578
1661515,2.92969,-0.97656,1013.18359,1186.52344,-324.21875,155.27344,68.35938,-17.08984,1003.90625
1666516,0.97656,-1.95312,1020.01953,1164.55078,-673.82812,104.98047,65.42969,-23.92578,1004.88281
1671516,-4.39453,-9.76562,1022.94922,886.71875,-564.45312,40.52734,72.26563,-12.69531,1020.01953
1676516,-16.11328,-0.48828,1015.13672,955.56641,-564.94141,302.73437,68.35938,-7.32422,999.02344
1681515,-12.20703,13.67187,1016.60156,876.46484,-525.39062,689.45312,65.42969,-13.67187,1029.29688
1686516,4.39453,8.30078,1031.25,1070.3125,-443.84766,728.51562,74.21875,-20.99609,1028.80859
1691516,0.0,-8.30078,1015.625,933.59375,-460.44922,412.10937,70.80078,-3.41797,1024.41406
1696514,0.97656,-2.44141,1022.46094,764.16016,-287.10937,190.42969,73.24219,-12.69531,1027.34375
1701514,1.46484,0.48828,1023.4375,595.21484,-346.19141,262.69531,73.73047,-15.13672,1012.69531
1706513,0.97656,7.32422,1015.13672,555.17578,-351.5625,381.34766,70.80078,-23.4375,1022.94922
1711514,1.46484,6.34766,1016.60156,621.58203,-390.13672,456.54297,65.42969,-6.83594,1029.29688
1716515,18.55469,-2.44141,1019.53125,719.72656,-382.8125,502.92969,69.33594,-19.53125,1007.32422
1721515,2.44141,0.0,1027.34375,712.89062,-303.22266,506.34766,74.21875,-11.71875,1022.46094
1726514,-1.95312,6.83594,1021.48437,723.63281,-250.48828,465.33203,66.89453,-21.97266,1016.11328
1731515,-7.8125,7.32422,1029.29688,625.48828,-193.35937,666.50391,57.61719,-19.04297,1002.92969
1736515,-4.88281,-1.95312,1024.41406,798.82812,-119.14063,648.4375,77.14844,-12.69531,1017.57812
1741515,-16.60156,-12.20703,1020.01953,865.23437,-176.75781,697.26562,74.21875,-17.08984,1003.41797
1746516,-0.97656,10.25391,1018.55469,824.70703,-317.87109,735.83984,72.75391,-15.13672,1009.27734
1751516,7.8125,4.39453,1010.74219,843.26172,-516.11328,572.75391,54.6875,-14.16016,1013.67187
1756516,5.85937,3.41797,1028.32031,746.09375,-469.23828,580.56641,76.17188,-32.22656,1021.48437
1761515,-11.23047,5.37109,1021.97266,944.33594,-822.75391,507.8125,79.58984,-21.48438,1022.94922
1766515,0.48828,0.97656,1017.57812,483.88672,-230.46875,587.40234,81.05469,-11.23047,1003.41797
1771516,-2.44141,-2.92969,1010.25391,248.04687,-951.66016,1830.56641,78.61328,-8.30078,1015.13672
1776516,-9.76562,11.23047,1008.78906,940.91797,-24.90234,274.90234,75.68359,-19.53125,1003.41797
1781515,1.46484,14.16016,1016.11328,502.92969,-378.41797,1076.66016,72.75391,-26.36719,1017.08984
1786516,1.46484,-3.41797,1014.64844,685.05859,-250.48828,1280.76172,53.71094,-19.04297,1007.32422
1791516,-2.44141,-9.27734,1025.39063,1202.63672,-795.41016,591.30859,79.58984,-12.69531,1008.78906
1796516,-3.41797,9.76562,1025.39063,1061.52344,-595.21484,662.10937,87.89063,-3.41797,1025.87891
1801515,-9.76562,0.48828,1003.41797,995.11719,-400.39062,358.88672,32.22656,-21.48438,993.16406
1806516,0.97656,-8.30078,1021.97266,763.67187,-297.36328,516.11328,67.38281,-18.55469,1030.27344
1811515,6.34766,3.90625,1016.60156,602.53906,-245.60547,594.72656,95.70313,-16.11328,1025.87891
1816515,5.37109,-2.92969,1024.90234,517.57812,-82.51953,914.55078,63.96484,-21.97266,1014.16016
1821518,4.39453,1.95312,1013.67187,340.82031,-163.08594,1084.47266,82.51953,-16.11328,1002.44141
1826518,0.0,-9.76562,1037.10938,312.01172,-150.87891,1075.68359,67.87109,-22.46094,1001.95312
1831516,3.41797,4.39453,1019.04297,314.94141,-136.23047,821.28906,80.07813,-18.55469,1020.99609
1836516,-7.8125,7.8125,1018.55469,338.86719,-62.01172,948.73047,78.125,-9.27734,1027.83203
1841515,2.92969,6.34766,1008.30078,330.07812,-127.44141,838.86719,81.05469,-9.76562,1024.41406
1846515,-0.97656,-4.39453,1024.41406,324.21875,-121.58203,902.83203,76.66016,-10.74219,1024.90234
1851516,9.76562,3.41797,1017.57812,211.91406,-36.62109,859.86328,76.66016,-21.97266,1002.44141
1856516,1.46484,-6.83594,1026.36719,251.46484,75.19531,941.89453,54.19922,-7.32422,1014.16016
1861515,-6.83594,0.48828,1015.13672,309.08203,46.875,1062.5,66.40625,-19.53125,1012.20703
1866516,-13.67187,-7.32422,1021.48437,286.62109,36.62109,1068.35938,70.3125,-15.625,1013.18359
1871515,-6.34766,-2.44141,1016.11328,305.17578,77.14844,1138.67188,64.45313,-20.50781,1017.57812
1876516,-13.18359,-4.88281,1028.32031,312.01172,83.98438,1133.78906,68.84766,-27.34375,1021.48437
1881515,-9.27734,0.97656,1024.41406,267.08984,62.01172,1101.07422,90.82031,-21.97266,1020.01953
1886515,-8.78906,3.90625,1019.53125,248.53516,25.87891,1103.51563,81.05469,-18.55469,1012.20703
1891516,-13.18359,6.83594,1026.85547,187.5,-18.55469,1063.96484,77.14844,-9.76562,1012.69531
1896516,-4.88281,-5.37109,1018.06641,227.53906,-34.66797,1091.30859,75.68359,-9.27734,1018.06641
1901515,4.88281,9.27734,1023.4375,221.19141,-57.61719,1079.58984,72.26563,-15.625,1013.67187
1906516,-1.95312,-2.92969,1015.625,225.09766,-53.22266,1125.97656,76.17188,-19.53125,1018.55469
1911516,-16.60156,6.34766,1020.99609,210.9375,-66.89453,1153.32031,70.80078,-20.50781,1014.16016
1916516,2.44141,6.83594,1025.39063,211.42578,-64.94141,1169.43359,65.91797,-12.69531,1022.46094
1921515,7.8125,7.32422,1019.04297,232.91016,-53.22266,1171.38672,77.14844,-9.27734,1005.85937
1926516,9.76562,8.78906,1018.06641,240.72266,-43.45703,1177.73438,70.80078,-16.60156,1010.74219
1931516,-8.30078,-0.48828,1026.85547,241.69922,-20.50781,1186.52344,74.21875,-27.34375,1015.625
1936516,0.48828,9.76562,1020.99609,232.42187,21.48438,1181.15234,73.73047,-17.08984,1019.53125
1941515,-3.41797,-10.25391,1019.53125,232.42187,66.40625,1177.24609,81.54297,-10.74219,1014.16016
1946516,-6.34766,7.32422,1033.20313,251.46484,99.60938,1166.99219,64.94141,-25.87891,1019.04297
1951516,9.76562,4.88281,1017.08984,210.44922,158.69141,1172.36328,60.05859,-18.55469,1017.57812
1956516,0.0,2.92969,1013.67187,195.80078,176.26953,1158.20313,69.33594,-12.20703,1009.76562
1961513,11.23047,5.37109,1019.04297,166.01562,189.94141,1160.64453,92.28516,-16.60156,1019.53125
1966514,1.46484,5.37109,1021.48437,134.27734,223.63281,1156.25,61.03516,-14.64844,1018.06641
1971515,-1.95312,-0.48828,1029.29688,181.15234,214.35547,1155.76172,66.40625,-16.11328,1018.06641
1976514,8.78906,-4.39453,1012.20703,228.51562,193.84766,1203.61328,70.80078,-27.34375,1015.625
1981514,9.27734,-9.27734,1026.85547,243.65234,198.73047,1188.47656,77.14844,-13.67187,1020.01953
1986515,-4.88281,-6.83594,1026.85547,253.90625,186.52344,1191.40625,76.66016,-20.99609,1015.625
1991515,-7.32422,0.48828,1025.39063,270.01953,170.89844,1212.40234,85.9375,-15.13672,1019.53125
1996516,5.85937,2.44141,1027.34375,267.57812,163.08594,1270.99609,63.96484,-14.16016,1001.46484
2001515,-1.95312,-3.41797,1019.53125,267.08984,115.72266,1279.29688,73.24219,-23.4375,1010.25391
2006515,0.48828,-13.18359,1014.64844,287.10937,72.75391,1238.76953,78.125,-16.60156,1012.69531
2011516,0.0,-9.76562,1018.55469,269.53125,73.73047,1242.1875,72.26563,-16.60156,1017.08984
2016514,0.97656,-3.41797,1010.74219,246.09375,47.36328,1235.35156,80.56641,-11.23047,1032.22656
2021512,-5.85937,0.48828,1027.34375,239.74609,40.52734,1238.28125,72.26563,-17.08984,1017.08984
2026514,-2.44141,11.71875,1006.83594,210.44922,1.95312,1217.28516,66.89453,-28.32031,1012.69531
2031515,-2.92969,-1.46484,1022.46094,210.44922,-20.01953,1185.54688,76.66016,-27.83203,1021.97266
2036515,-15.625,-0.48828,1020.99609,177.24609,-43.45703,1171.875,84.47266,-23.92578,1019.53125
2041515,-2.44141,-1.46484,1021.97266,174.80469,-72.26563,1164.55078,66.89453,-8.30078,1019.53125
2046515,-6.83594,-4.39453,1030.27344,166.99219,-55.66406,1169.43359,73.73047,-30.27344,997.07031
2051516,11.71875,-2.44141,1004.88281,151.85547,-115.72266,1164.0625,69.82422,-19.53125,1019.53125
2056516,-15.625,3.41797,1024.41406,157.22656,-94.23828,1175.29297,69.33594,-28.32031,1006.34766
2061515,-4.88281,-7.32422,1016.60156,127.92969,-86.91406,1168.45703,82.03125,-7.8125,1019.53125
2066516,-24.41406,4.39453,1026.36719,129.88281,-114.74609,1168.94531,65.91797,-22.46094,1022.94922
2071516,4.88281,8.30078,1022.46094,121.09375,-94.72656,1165.03906,69.82422,-8.78906,1011.23047
2076516,-20.01953,2.44141,1022.94922,123.53516,-74.70703,1130.37109,78.61328,-19.53125,1027.34375
2081515,-6.34766,-2.44141,1014.64844,139.64844,-150.87891,1091.30859,84.96094,-9.76562,1008.30078
2086515,0.48828,-21.48438,1020.01953,127.44141,-87.89063,1112.79297,74.70703,-19.04297,1015.625
2091516,-11.23047,-2.44141,1030.76172,105.46875,-59.08203,1117.67578,63.96484,-23.92578,1018.55469
2096516,-2.92969,-5.85937,1009.76562,107.42188,-24.90234,1127.92969,75.19531,-17.57813,1016.60156
2101515,-9.76562,12.20703,1017.57812,140.625,-21.97266,1100.58594,59.57031,-18.55469,1009.76562
2106516,3.41797,15.13672,1016.60156,114.74609,-34.66797,987.79297,65.91797,-12.69531,1023.4375
2111516,8.78906,11.71875,1018.06641,89.84375,-49.80469,1071.77734,79.10156,-25.39063,1029.29688
2116516,-16.60156,10.25391,1019.53125,-341.79687,-5.37109,1215.33203,60.54688,-25.39063,1019.53125
2121515,-1.95312,10.74219,1029.78516,296.875,81.54297,1206.54297,62.01172,-15.13672,1016.60156
2126515,-9.27734,1.95312,1023.4375,189.45312,-75.19531,933.59375,65.42969,-27.83203,1021.97266
2131516,-3.41797,16.60156,1016.60156,101.07422,-48.33984,979.00391,64.45313,-15.625,1010.25391
2136518,1.95312,-2.92969,1018.55469,-176.26953,-6.83594,1060.05859,80.07813,14.64844,1022.94922
2141517,-1.95312,-11.71875,1013.67187,5.85937,22.46094,1139.64844,70.3125,-0.48828,1011.23047
2146519,-6.83594,-19.04297,1014.64844,-16.11328,187.01172,961.42578,94.72656,-37.10938,990.23437
2151519,-23.4375,-6.83594,1011.23047,-124.51172,183.59375,1023.92578,73.73047,-27.83203,999.51172
2156518,-12.20703,-10.25391,1013.67187,-48.82813,260.25391,1004.39453,71.77734,-4.39453,1038.57422
2161517,0.48828,-0.48828,1020.99609,156.25,364.74609,1025.87891,64.45313,-21.48438,989.25781
2166518,-2.92969,9.27734,1020.01953,-233.39844,737.30469,910.64453,62.98828,-19.04297,1039.0625
2171518,5.85937,-11.71875,1021.97266,-783.20312,196.77734,737.79297,69.82422,5.85937,1005.85937
2176518,16.11328,-12.69531,1022.94922,-228.51562,57.12891,919.43359,65.91797,-4.88281,1000.48828
2181518,-13.67187,9.27734,1018.55469,-191.40625,-152.34375,1096.19141,56.64063,-61.03516,994.14062
2186518,5.85937,8.30078,1015.13672,-275.39062,248.04687,1044.92188,87.40234,0.0,1048.33984
2191516,6.34766,8.78906,1022.94922,-190.91797,-83.00781,980.46875,90.82031,-15.13672,968.26172
2196516,6.83594,11.71875,1025.39063,-216.30859,-158.20312,958.00781,55.17578,-35.64453,1011.71875
2201515,-9.27734,8.30078,1010.25391,-286.62109,-76.66016,879.88281,65.91797,-19.04297,1061.52344
2206515,-14.16016,-2.44141,1013.18359,-281.25,112.79297,855.46875,68.84766,-25.87891,992.67578
2211515,-10.25391,1.46484,1030.27344,-358.88672,193.35937,896.97266,59.57031,-26.36719,1011.23047
2216515,-6.34766,9.27734,1014.16016,-207.03125,373.53516,868.65234,69.82422,-8.30078,1022.46094
2221515,11.23047,-0.48828,1015.625,-364.25781,709.96094,494.62891,67.87109,-14.16016,1000.48828
2226516,1.46484,2.92969,1016.11328,-322.26562,426.26953,300.29297,57.12891,-15.625,1016.11328
2231515,-16.11328,-7.8125,1016.11328,-319.33594,645.50781,386.23047,67.38281,-30.27344,1036.62109
2236516,-5.85937,-3.90625,1020.50781,-202.14844,577.14844,633.30078,77.14844,-15.13672,1013.18359
2241515,-13.18359,7.32422,1011.23047,-263.67187,627.44141,814.94141,64.94141,-19.04297,1020.99609
2246515,1.46484,-9.76562,1007.32422,-245.11719,520.01953,1349.60938,72.26563,-14.16016,1020.01953
2251516,-5.85937,16.60156,1027.34375,-294.43359,512.69531,1551.75781,63.47656,-23.92578,1015.13672
2256516,-4.88281,9.76562,1016.60156,-143.06641,385.25391,1526.36719,75.68359,-15.625,1004.39453
2261515,-2.92969,-2.44141,1001.95312,86.91406,273.92578,1304.19922,72.26563,-16.60156,1009.27734
2266516,-9.27734,-4.88281,1014.16016,240.72266,239.25781,1120.60547,72.26563,-14.64844,1017.08984
2271516,15.13672,-5.85937,1011.23047,361.81641,136.23047,947.75391,71.28906,-15.625,1017.08984
2276516,3.41797,5.85937,1028.32031,389.16016,267.57812,1042.48047,78.125,-18.06641,1024.90234
2281515,5.85937,2.44141,1034.66797,329.58984,104.49219,1226.07422,73.73047,-13.67187,1022.94922
2286516,15.13672,6.83594,1020.99609,254.88281,-270.99609,1346.19141,80.56641,-8.78906,1014.64844
2291516,-5.85937,-8.78906,1020.01953,180.66406,-375.0,1476.07422,70.3125,-17.08984,1012.20703
2296515,-7.32422,9.27734,1032.71484,104.00391,-229.98047,1581.54297,66.89453,-8.78906,1014.16016
2301515,3.90625,5.85937,1003.41797,79.58984,111.81641,1691.89453,83.49609,-8.78906,1015.625
2306515,-3.41797,0.97656,1011.23047,-42.96875,344.72656,1663.57422,69.33594,-23.4375,1027.34375
2311516,-2.44141,-2.92969,1011.71875,-109.86328,483.88672,1551.26953,63.96484,-17.57813,1024.90234
2316516,6.83594,13.18359,1020.50781,-152.83203,538.57422,1353.51563,68.84766,-22.46094,1014.64844
2321515,-0.48828,7.8125,1013.67187,-181.64062,583.49609,1141.60156,73.24219,-27.34375,1011.71875
2326516,6.34766,-3.41797,1015.13672,-179.19922,601.07422,901.36719,82.51953,-15.625,1018.55469
2331516,3.90625,11.71875,1012.69531,-163.08594,599.12109,731.44531,72.26563,-16.11328,1015.13672
2336515,-4.88281,0.0,1032.71484,-160.15625,625.48828,576.17187,76.66016,-20.01953,1015.625
2341513,8.30078,6.34766,1010.74219,-154.29687,673.82812,495.60547,70.80078,-16.60156,1015.13672
